utterance_idx,ut_len,Empathy,Talker,Negative_score,Neutral_score,Positivity_score,Happy,Fear,Sad,Bored,Angry,Excited,news,query,spam,marketing,feedback,complaint,suggestion,appreciation,IMPACT,EDUCATION,POLITICS,ENTERTAINMENT,TASTE,SPORTS,HEALTHY LIVING,GREEN,BUSINESS,WORLDPOST,TECH,SCIENCE,ARTS & CULTURE,CRIME,TRAVEL,RELIGION,context_encoded
1,84,5,1,0.352,0.499,0.149,0.0637504365,0.3539239562,0.3122755645,0.0201419078,0.1844612586,0.0654468765,0.02,0.034,0.461,0.003,0.483,0.302,0.079,0.619,0.9795719981,0.0,0.0049234186,0.0042497478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
2,49,5,2,0.364,0.541,0.095,0.1901935847,0.2378290117,0.2595453748,0.0943752688,0.0998095375,0.1182472226,0.007,0.196,0.558,0.002,0.237,0.0,0.0,0.0,0.3754376173,0.0,0.0,0.2703686357,0.0,0.2018961161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
3,85,5,1,0.962,0.033,0.004,0.019262524,0.1071398078,0.3302773721,0.0432137773,0.4646696563,0.0354368625,0.004,0.192,0.285,0.003,0.517,0.966,0.005,0.029,0.3018266559,0.0,0.4662792385,0.0,0.0,0.0673974603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
4,36,5,2,0.393,0.594,0.013,0.0128847463,0.3914584783,0.4536894075,0.0272866271,0.0988349781,0.0158457627,0.001,0.712,0.25,0.001,0.037,0.0,0.0,0.0,0.0121928025,0.0,0.0087198596,0.974607408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
5,141,5,1,0.195,0.376,0.429,0.5193972062,0.0848534143,0.1835459568,0.0167132488,0.0420238297,0.1534663442,0.026,0.018,0.32,0.013,0.623,0.017,0.011,0.972,0.9838452339,0.0041320017,0.0,0.0,0.0,0.0,0.0062481589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
6,34,5,2,0.012,0.102,0.886,0.6966581804,0.0847003824,0.0379974972,0.0088746504,0.0582717691,0.1134975204,0.007,0.028,0.484,0.056,0.424,0.0,0.0,0.0,0.3054683506,0.0,0.2319383621,0.4153915942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
1,55,5,1,0.356,0.529,0.115,0.0135897329,0.7135986219,0.2213306309,0.0115829473,0.024228971,0.0156690959,0.016,0.261,0.223,0.002,0.497,0.72,0.099,0.181,0.0,0.0,0.0387375653,0.066673398,0.0,0.0,0.0,0.0,0.7997038364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
2,87,5,2,0.658,0.276,0.065,0.1020795474,0.4512105159,0.1916531002,0.0677934475,0.060203483,0.1270599061,0.03,0.55,0.102,0.027,0.29,0.0,0.0,0.0,0.1110182703,0.0,0.2678952217,0.0,0.0,0.0,0.0,0.0,0.4840176702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
3,82,5,1,0.082,0.391,0.527,0.3660599515,0.1491649762,0.0507043347,0.152755422,0.0443083275,0.2370069882,0.003,0.022,0.151,0.063,0.76,0.016,0.053,0.932,0.572145462,0.0,0.0,0.263463676,0.0,0.0,0.0,0.0,0.0611055717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4,61,5,2,0.519,0.159,0.322,0.0911396973,0.1588563933,0.2400748402,0.0631396111,0.3534369254,0.0933525328,0.01,0.072,0.307,0.037,0.573,0.125,0.009,0.866,0.1279579848,0.0,0.0976516828,0.453266412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
1,30,3,1,0.286,0.639,0.075,0.0173687256,0.1195898878,0.8060857155,0.0123773056,0.0319557913,0.0126225742,0.001,0.069,0.863,0.003,0.064,0.0,0.0,0.0,0.619387269,0.0,0.0,0.2030694485,0.0,0.0433701463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
2,31,3,2,0.156,0.704,0.141,0.0558187191,0.2533149159,0.2638471568,0.2043132366,0.1439976645,0.0787083071,0.001,0.647,0.251,0.015,0.086,0.0,0.0,0.0,0.8255100846,0.0,0.0641486049,0.0,0.0,0.0458969362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
3,46,3,1,0.766,0.206,0.028,0.0098681192,0.0483592796,0.1724017099,0.6478580934,0.1089283522,0.0125844456,0.021,0.11,0.31,0.019,0.541,0.94,0.008,0.053,0.0837703049,0.0,0.3306525946,0.4836780727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
4,54,3,2,0.038,0.425,0.537,0.2816340841,0.1350512097,0.067784116,0.0769270728,0.0931589752,0.3454445421,0.036,0.023,0.437,0.267,0.238,0.0,0.0,0.0,0.3606701493,0.0,0.0228838194,0.5689417124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
1,74,3,1,0.05,0.461,0.489,0.4098398729,0.154636866,0.0886132289,0.058297996,0.0481367823,0.2404752539,0.007,0.071,0.477,0.048,0.397,0.0,0.0,0.0,0.407977581,0.0,0.0,0.1236498728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3658409417,0.0,31
2,32,3,2,0.087,0.606,0.307,0.4287929646,0.1531259562,0.2569452776,0.0053175191,0.0254230772,0.1303952053,0.001,0.032,0.293,0.001,0.672,0.014,0.164,0.822,0.2069994509,0.0,0.0898189843,0.5836324692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
3,39,3,1,0.006,0.061,0.934,0.4745753024,0.138047303,0.0343954555,0.013842346,0.0772807907,0.2618588024,0.01,0.006,0.112,0.015,0.856,0.0,0.003,0.997,0.0,0.0,0.021760175,0.9076334834,0.0,0.0405600108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
4,27,3,2,0.287,0.414,0.3,0.0638249785,0.1524706194,0.3235394737,0.0238637342,0.3702895051,0.0660116891,0.001,0.139,0.213,0.008,0.639,0.136,0.14,0.724,0.2719305754,0.0,0.0253611729,0.6707963347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
1,75,4,1,0.685,0.209,0.106,0.0290456207,0.2970872824,0.2984038378,0.1011746097,0.1845465684,0.0897420811,0.016,0.14,0.289,0.043,0.511,0.606,0.064,0.33,0.9592897296,0.0,0.0,0.0124569666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105415005,0.0,0.0,17
2,50,4,2,0.167,0.531,0.302,0.3658649801,0.1525377651,0.1429908631,0.0711714316,0.1787266358,0.0887083242,0.009,0.313,0.268,0.014,0.396,0.043,0.09,0.867,0.1528615057,0.0,0.0,0.4260407686,0.0,0.2030157745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
3,84,4,1,0.23,0.255,0.515,0.3814225981,0.1682797219,0.0871438014,0.0184229867,0.0684521582,0.2762787337,0.014,0.034,0.281,0.024,0.648,0.052,0.052,0.896,0.7140504718,0.0,0.0,0.0,0.0,0.0,0.0913265273,0.0,0.1346793473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
4,81,4,2,0.426,0.319,0.256,0.1477847974,0.1406243509,0.1433083336,0.1558204555,0.2095536335,0.2029084291,0.046,0.089,0.17,0.086,0.609,0.242,0.381,0.377,0.0,0.0,0.5589279532,0.1056276634,0.0,0.080205135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
1,69,4,1,0.102,0.275,0.624,0.1697734481,0.271342513,0.1669537652,0.0420673851,0.1348423719,0.2150205168,0.016,0.232,0.134,0.173,0.445,0.103,0.194,0.703,0.7212644815,0.0479492769,0.0,0.056484241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2,63,4,2,0.123,0.304,0.573,0.2432840176,0.224854223,0.1045879235,0.0253975892,0.204821929,0.1970543177,0.077,0.19,0.203,0.112,0.417,0.075,0.209,0.716,0.0484191626,0.0,0.0,0.7900669575,0.0,0.0557994097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
3,54,4,1,0.176,0.28,0.545,0.2584273187,0.1357892978,0.1137287055,0.0834447248,0.1088047058,0.2998052475,0.067,0.08,0.173,0.162,0.518,0.031,0.128,0.841,0.4604099691,0.0,0.2529024184,0.0,0.0,0.0,0.1344133914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
4,50,4,2,0.019,0.329,0.651,0.2323129969,0.2119219987,0.0787128104,0.0347767231,0.0966846693,0.3455908015,0.028,0.15,0.381,0.08,0.361,0.0,0.0,0.0,0.04428773,0.0,0.0,0.6198712587,0.0,0.0,0.0,0.0,0.2163968682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
1,49,4,1,0.043,0.52,0.437,0.2937619004,0.2637196412,0.1163339768,0.0351999975,0.0914099063,0.1995745779,0.016,0.163,0.335,0.047,0.44,0.078,0.204,0.718,0.6531085372,0.0,0.0,0.1289042085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1564353257,0.0,0.0,0.0,24
2,27,4,2,0.065,0.924,0.011,0.0649789268,0.3502191463,0.2779859577,0.1230572898,0.0810793982,0.1026792811,0.0,0.933,0.045,0.0,0.022,0.0,0.0,0.0,0.4086994529,0.0,0.0,0.0847199783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1480693519,0.0,0.0,0.0,24
3,44,4,1,0.134,0.699,0.167,0.1759216721,0.2976365071,0.1466349847,0.0846153004,0.1078405345,0.1873510012,0.005,0.038,0.552,0.018,0.386,0.0,0.0,0.0,0.5955164433,0.0,0.0388685539,0.2719130814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
4,43,4,2,0.075,0.101,0.824,0.4722618989,0.1177809136,0.0429906691,0.1171830191,0.1102341504,0.139549349,0.007,0.021,0.252,0.05,0.669,0.001,0.008,0.991,0.1249058172,0.0,0.0813332424,0.5940106511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
5,61,4,1,0.387,0.472,0.141,0.2536231294,0.2567519807,0.1400390844,0.041880659,0.0690986944,0.238606452,0.016,0.121,0.326,0.025,0.513,0.055,0.184,0.761,0.4972913563,0.0,0.1461788714,0.2051157355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
6,44,4,2,0.065,0.699,0.235,0.1207589116,0.2858367822,0.2954837656,0.0927834822,0.1209564192,0.0841806392,0.014,0.404,0.318,0.032,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0124222841,0.0,0.0,0.0,0.0,0.0,0.0001814923,0.0,0.0,0.986992836,0.0,0.0,0.0,24
7,34,4,1,0.046,0.386,0.567,0.2067431733,0.2953229125,0.2067108366,0.0445958777,0.0544701697,0.1921570302,0.001,0.014,0.487,0.012,0.487,0.0,0.0,0.0,0.2727269828,0.0,0.0,0.3081446886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1785389632,0.0,0.0,0.0,24
1,65,4,1,0.985,0.014,0.001,0.0119043292,0.1729340931,0.424159636,0.0225832708,0.3527440989,0.015674572,0.004,0.851,0.031,0.001,0.112,0.0,0.0,0.0,0.0,0.0,0.1676914841,0.3483434021,0.0,0.0,0.0,0.0,0.1551761478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
2,69,4,2,0.297,0.368,0.335,0.1836112413,0.229962544,0.1562521649,0.0686664607,0.1082084445,0.2532991446,0.003,0.034,0.636,0.024,0.302,0.0,0.0,0.0,0.2440857887,0.0,0.0478379913,0.6108141541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
3,48,4,1,0.132,0.484,0.384,0.1598702281,0.174233027,0.2027997778,0.0551337841,0.2485040178,0.1594591652,0.002,0.187,0.254,0.056,0.502,0.074,0.574,0.352,0.363597095,0.0,0.0,0.1680288613,0.0,0.0,0.0,0.0,0.0,0.0,0.2113380134,0.0,0.0,0.0,0.0,0.0,11
4,28,4,2,0.209,0.664,0.127,0.0837447145,0.0551356964,0.0216442215,0.0592538107,0.6207230909,0.1594984659,0.019,0.05,0.62,0.07,0.24,0.0,0.0,0.0,0.0308271907,0.0,0.0,0.9030579925,0.0,0.0,0.0,0.0,0.0,0.0,0.01926638,0.0,0.0,0.0,0.0,0.0,11
1,51,5,1,0.822,0.169,0.009,0.1204413158,0.0498663975,0.0614362112,0.073727949,0.6177673765,0.0767607499,0.001,0.574,0.023,0.003,0.399,0.0,0.0,0.0,0.1286734641,0.0,0.0185559615,0.7563471794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
2,116,5,2,0.284,0.552,0.164,0.3852217217,0.1902499043,0.117467467,0.0630046292,0.0599879824,0.1840682955,0.014,0.285,0.089,0.035,0.576,0.05,0.905,0.045,0.1902854592,0.0,0.4677673876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2236982435,0.0,0.0,0.0,0.0,0.0,23
3,75,5,1,0.845,0.138,0.017,0.0299160662,0.1449458068,0.529304145,0.0707573885,0.1994478764,0.025628717,0.001,0.625,0.176,0.004,0.194,0.0,0.0,0.0,0.9376515746,0.0,0.0082021337,0.0,0.0,0.0,0.042309843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
4,43,5,2,0.061,0.513,0.425,0.4724633158,0.1180054773,0.1694072725,0.0294642369,0.079766369,0.1308933285,0.001,0.054,0.441,0.001,0.503,0.035,0.478,0.487,0.6675503254,0.0,0.0,0.0647873059,0.0,0.0,0.0689873546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
1,29,4,1,0.411,0.449,0.14,0.0527388181,0.2739609034,0.4598472043,0.0373432269,0.1365549981,0.0395548492,0.009,0.243,0.556,0.007,0.185,0.0,0.0,0.0,0.2935028672,0.0,0.0,0.1973188072,0.3185506165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
2,35,4,2,0.424,0.554,0.022,0.0295027492,0.2681524906,0.6157832485,0.0230200513,0.0487037225,0.0148377378,0.001,0.125,0.295,0.001,0.579,0.333,0.287,0.38,0.0585127212,0.0,0.2002618462,0.611890316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
3,36,4,1,0.858,0.134,0.008,0.0094077309,0.1787168472,0.4577163859,0.035150788,0.3112323231,0.0077759249,0.001,0.156,0.296,0.001,0.546,0.893,0.009,0.098,0.8702053428,0.0,0.0,0.0563425012,0.0,0.0,0.0378612541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
4,28,4,2,0.973,0.025,0.002,0.0067841027,0.1792533468,0.6245009984,0.0448250396,0.1380404664,0.0065960461,0.005,0.056,0.275,0.005,0.659,0.977,0.005,0.018,0.5912359953,0.0,0.1996870935,0.1756504327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
1,20,3,1,0.023,0.242,0.735,0.5572505741,0.1540416353,0.0358055883,0.033138963,0.0269579958,0.1928052435,0.002,0.016,0.229,0.071,0.683,0.001,0.005,0.994,0.6229400635,0.0,0.0211878344,0.2940762341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
2,37,3,2,0.22,0.679,0.1,0.1134063837,0.2902841052,0.1232796795,0.1965309029,0.1852669146,0.0912320141,0.001,0.888,0.052,0.008,0.052,0.0,0.0,0.0,0.5752005577,0.0,0.0843524039,0.1981170923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
3,40,3,1,0.189,0.356,0.455,0.4197996287,0.1149610052,0.2658103218,0.0,0.0368779759,0.1625510684,0.01,0.021,0.592,0.026,0.35,0.0,0.0,0.0,0.6232531667,0.0,0.0,0.0408791713,0.0,0.0,0.0,0.2755703628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
4,86,3,2,0.024,0.394,0.582,0.4324229858,0.2346405154,0.0355703702,0.0091605072,0.0232392938,0.2649663276,0.023,0.425,0.127,0.183,0.241,0.0,0.0,0.0,0.4348587394,0.0,0.0,0.4415868819,0.0,0.0,0.0,0.0,0.0231695361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
1,130,3,1,0.031,0.109,0.86,0.6260428037,0.112931518,0.067098848,0.0026511422,0.0121495352,0.1791261528,0.005,0.012,0.317,0.026,0.639,0.002,0.004,0.995,0.8016279936,0.0,0.067756705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0352705903,22
2,25,3,2,0.056,0.923,0.021,0.1916665174,0.3069309228,0.204237064,0.0754556577,0.0576113645,0.1640984736,0.0,0.99,0.007,0.0,0.003,0.0,0.0,0.0,0.3179395497,0.0,0.0,0.2884230316,0.0,0.0,0.0,0.0,0.0,0.0981107727,0.0,0.0,0.0,0.0,0.0,0.0,22
3,146,3,1,0.047,0.436,0.518,0.584042127,0.1017805495,0.0245886691,0.0397627208,0.0417733689,0.2080525648,0.01,0.046,0.224,0.121,0.6,0.017,0.084,0.899,0.2618149519,0.0,0.0,0.1488499343,0.0,0.0,0.0,0.0,0.0,0.0,0.2453050315,0.0,0.0,0.0,0.0,0.0,22
4,16,3,2,0.038,0.183,0.779,0.2962712274,0.2313391973,0.1092118595,0.0888028585,0.0769534153,0.197421442,0.004,0.035,0.542,0.201,0.218,0.0,0.0,0.0,0.1885671467,0.0,0.5497899652,0.0,0.0,0.0,0.0576338544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
1,60,5,1,0.834,0.13,0.035,0.0422429126,0.1707633936,0.1670121061,0.0728167654,0.1217663472,0.425398475,0.052,0.245,0.22,0.011,0.472,0.653,0.06,0.287,0.9171681404,0.0130894464,0.037098363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
2,79,5,2,0.483,0.432,0.085,0.0907379008,0.0778104364,0.0265259166,0.6835411317,0.0403395815,0.081045033,0.004,0.153,0.417,0.011,0.415,0.0,0.0,0.0,0.2780431211,0.0,0.0,0.4856547117,0.0,0.0,0.1689983159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
3,128,5,1,0.891,0.095,0.014,0.0628461591,0.0718993273,0.0434218759,0.0237158955,0.4814304089,0.3166863334,0.046,0.255,0.369,0.054,0.277,0.0,0.0,0.0,0.9584925771,0.0,0.0,0.0,0.0,0.0,0.0178488027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008827908,8
4,42,5,2,0.082,0.515,0.403,0.3315579047,0.1322279974,0.2811845593,0.0,0.0766882053,0.1783413333,0.002,0.091,0.317,0.004,0.586,0.027,0.056,0.917,0.1090087891,0.0,0.0780260637,0.721432507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
5,15,5,1,0.009,0.268,0.723,0.4824675961,0.1232974397,0.0468856191,0.0231595789,0.1708268724,0.1533628939,0.006,0.041,0.446,0.003,0.504,0.002,0.044,0.954,0.1244520098,0.0,0.0938663557,0.5658854842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
1,71,4,1,0.528,0.449,0.023,0.0271939047,0.3589523482,0.2335407567,0.2143326796,0.1163858401,0.0495944707,0.007,0.122,0.61,0.003,0.258,0.0,0.0,0.0,0.2870984674,0.0,0.1415567845,0.0,0.0,0.0,0.0,0.1851571202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
2,44,4,2,0.746,0.245,0.009,0.0236592856,0.7463660135,0.1230657063,0.0082331141,0.0630632644,0.0356126161,0.005,0.206,0.466,0.003,0.32,0.0,0.0,0.0,0.0326059386,0.0,0.0318882354,0.909651041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
3,40,4,1,0.869,0.124,0.008,0.0214914844,0.3620279287,0.3733009704,0.0120879251,0.1867043357,0.0443873558,0.008,0.307,0.243,0.001,0.441,0.753,0.054,0.193,0.6255435348,0.0,0.168403089,0.0606802851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
4,73,4,2,0.355,0.621,0.024,0.0299310103,0.3802550328,0.3246897772,0.0597081984,0.1064896871,0.0989262942,0.009,0.191,0.283,0.004,0.513,0.472,0.262,0.266,0.2110329866,0.0,0.0296563189,0.7248547077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
1,81,3,1,0.79,0.189,0.022,0.0170627785,0.2010875658,0.7046516094,0.0083172048,0.0405249059,0.0283559358,0.011,0.042,0.376,0.001,0.57,0.565,0.052,0.382,0.07536643,0.0,0.0,0.027047731,0.0,0.0,0.0,0.8698035479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
2,34,3,2,0.624,0.36,0.015,0.0167934474,0.1729055426,0.7466639043,0.0110090295,0.0356683602,0.0169597161,0.001,0.579,0.321,0.001,0.098,0.0,0.0,0.0,0.108454071,0.0,0.0353147611,0.7699786425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
3,67,3,1,0.818,0.171,0.011,0.0699218042,0.2289476734,0.2628600116,0.0347351797,0.3725103603,0.0310249708,0.006,0.179,0.155,0.002,0.658,0.857,0.056,0.087,0.7280393839,0.0,0.0,0.1119647622,0.0,0.0,0.0750034526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
4,71,3,2,0.642,0.312,0.046,0.0557328622,0.302485677,0.4727593071,0.0325267197,0.0901841994,0.0463112346,0.003,0.147,0.378,0.005,0.467,0.368,0.134,0.498,0.0911304876,0.0,0.3053649366,0.3530323803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
1,36,4,1,0.034,0.207,0.758,0.2594112826,0.1840162487,0.0550639756,0.0095335851,0.042024843,0.449950065,0.018,0.022,0.228,0.11,0.622,0.006,0.017,0.977,0.9056405425,0.0,0.0,0.0,0.0,0.0,0.0667082071,0.0,0.014751832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
2,20,4,2,0.091,0.432,0.476,0.4110103727,0.2225536725,0.0568912113,0.0900601309,0.0360096496,0.183474963,0.001,0.013,0.57,0.078,0.338,0.0,0.0,0.0,0.0,0.0,0.6567268968,0.1002004594,0.0,0.0,0.0431733318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
3,29,4,1,0.064,0.691,0.245,0.2178753217,0.2861279854,0.2121384448,0.0683508788,0.0628125478,0.1526948215,0.003,0.135,0.282,0.011,0.569,0.11,0.652,0.238,0.1494270265,0.0,0.0,0.1463057548,0.2174655348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
4,51,4,2,0.044,0.178,0.778,0.3779121612,0.0650461162,0.0604198661,0.090178631,0.1301788738,0.2762643518,0.055,0.013,0.423,0.077,0.432,0.02,0.174,0.806,0.0,0.0,0.2703078091,0.3049399555,0.0,0.0,0.0,0.0,0.1905940473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
1,50,4,1,0.095,0.261,0.644,0.2712391968,0.0888789347,0.0313724376,0.0283802694,0.0742149662,0.5059141953,0.036,0.013,0.338,0.233,0.38,0.019,0.08,0.901,0.1545412391,0.0555046871,0.0,0.7506439686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
2,29,4,2,0.22,0.437,0.344,0.2429028569,0.0526416605,0.0220207563,0.032955525,0.3333026538,0.3161765474,0.008,0.016,0.638,0.05,0.288,0.0,0.0,0.0,0.0,0.0,0.1990531683,0.363832891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0951603949,0.0,0.0,0.0,8
3,55,4,1,0.27,0.434,0.297,0.1755522067,0.1658731484,0.1105612476,0.0503688858,0.2233639379,0.2742805735,0.009,0.192,0.123,0.043,0.633,0.213,0.196,0.592,0.8819876313,0.0396263562,0.0231141299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
4,19,4,2,0.101,0.781,0.119,0.0779791872,0.3282348603,0.2372940725,0.1511596885,0.1216974588,0.0836347328,0.001,0.907,0.081,0.003,0.008,0.0,0.0,0.0,0.0,0.212131083,0.1926609576,0.0,0.0,0.0,0.0,0.0,0.1752227545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
5,30,4,1,0.096,0.642,0.262,0.2361449369,0.2233475808,0.1281553814,0.0632328458,0.0673926698,0.2817265853,0.004,0.053,0.492,0.023,0.428,0.0,0.0,0.0,0.6340422034,0.0,0.108804673,0.1865938604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
1,52,2,1,0.929,0.063,0.008,0.0030523538,0.2856938542,0.3091909762,0.0084212202,0.3885033053,0.0051382903,0.004,0.334,0.319,0.004,0.34,0.926,0.027,0.046,0.2457183897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0637603551,0.5554192662,0.0,12
2,41,2,2,0.379,0.463,0.157,0.4983907765,0.1864972325,0.0145230527,0.0208352702,0.0356615742,0.2440920938,0.002,0.014,0.701,0.006,0.277,0.0,0.0,0.0,0.4625344574,0.0,0.2556879818,0.2141381949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
3,63,2,1,0.964,0.034,0.002,0.0118209699,0.6078462853,0.2039035622,0.0120662342,0.1538394642,0.0105234842,0.019,0.056,0.215,0.001,0.71,0.725,0.071,0.204,0.373418808,0.0,0.0,0.4422584176,0.0,0.0,0.1045046374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
4,17,2,2,0.148,0.632,0.22,0.203297739,0.108810984,0.0986194153,0.1523923816,0.093775687,0.3431037931,0.041,0.079,0.327,0.026,0.527,0.166,0.075,0.759,0.1126651242,0.0,0.1769255698,0.2361103594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
1,56,3,1,0.8,0.157,0.043,0.0853602944,0.1387585317,0.1952067636,0.042956263,0.4790558509,0.0586622964,0.005,0.407,0.262,0.003,0.323,0.0,0.0,0.0,0.6265610456,0.0,0.0,0.1154961213,0.0,0.0,0.1729895771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2,44,3,2,0.47,0.447,0.083,0.1686868071,0.3234795551,0.3261301892,0.0413245184,0.0646673224,0.0757116079,0.001,0.107,0.39,0.001,0.5,0.126,0.108,0.767,0.0,0.0,0.1340918392,0.6945138574,0.0,0.0463963747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
3,164,3,1,0.91,0.079,0.011,0.0534522555,0.1766125501,0.2851979024,0.0229713096,0.4017766646,0.0599893179,0.044,0.265,0.216,0.006,0.469,0.864,0.038,0.098,0.7216473818,0.0,0.0,0.0646530315,0.0,0.0,0.0,0.0,0.0889337286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
